USER_ID,FIRST_NAME,LAST_NAME,EMAIL,SIGNUP_DATE,PREFERRED_LANGUAGE,DOB,MARKETING_OPT_IN,ACCOUNT_STATUS,LOYALTY_POINTS_BALANCE
a1264a04-6121-461a-9319-e7c622ecb6f0,Charles,Jennings,jennings.charles@webmail.net,2021-07-05,German,1985-12-26,True,active,7677.0
48b70382-ab5d-4d0d-abe4-f4027d99f4b7,Dana,Tate,dt9175@emailprovider.com,2022-12-31,Chinese,1958-10-14,True,active,9700.0
8ec4e91c-14e2-4993-8dfb-22e5a44423cc,David,Hartman,har545@mailservice.com,2021-09-22,Chinese,1974-04-21,True,active,5932.0
c3ba9e00-7dc1-4c01-919a-f9ecdffba4da,William,,,2021-12-23,Spanish,1969-01-03,False,active,7598.0
8e4c618b-3a02-4362-89bd-dc157429e7ba,Angela,Juarez,angela79@juarez.com,2023-03-12,French,1947-04-26,False,active,408.0
c8e40cfd-215e-4a00-9374-6ddcc187cd99,Theresa,Best,t_best@domain.org,2020-11-11,Spanish,1992-07-24,True,active,3015.0
e2a722b4-56d8-4c5e-8eb0-dbe810ff5717,Anthony,Riley,riley.anthony@webmail.net,2020-07-13,French,1997-07-10,False,active,1638.0
249a3e74-825a-471f-ae39-f2cef4dffd0a,Steven,Preston,s_preston@domain.org,2019-11-25,Chinese,1994-10-21,True,active,1272.0
a2ad2295-dee0-4794-bef8-50ecc3fd881c,Diane,Sandoval,ds6758@emailprovider.com,2024-02-15,Spanish,1969-07-28,False,active,2534.0
005f1c50-03d5-4318-b1ed-110c83894826,Louis,Jones,louis15@jones.com,2024-01-10,French,1976-10-04,False,active,6919.0
791f636f-eb9d-408b-9834-e6071d81d631,Julia,Roberson,roberson.julia@webmail.net,2020-05-30,Spanish,1941-10-31,True,active,2475.0
7663c3ff-7787-4c75-861b-03a4193fc4c3,Valerie,Wilkinson,wilkinson.valerie@webmail.net,2020-06-01,German,1977-11-06,False,active,2311.0
41295f1f-ff8d-4552-b4ec-c8b83dbe60b6,Dana,Meadows,mea765@mailservice.com,2022-11-20,Spanish,1964-11-23,False,active,
930b0e24-b2af-4616-b082-a814d2daa8a9,Adrienne,Watts,wat476@mailservice.com,2022-04-11,Spanish,1939-02-09,False,active,4892.0
dfec6ee4-8efd-45a8-9c1f-e1d511703235,Sarah,Ibarra,ibarra.sarah@webmail.net,2021-12-18,English,1960-03-03,False,active,2278.0
34153387-443b-4a52-8d06-39e87c9a4006,Robert,Schwartz,robert34@schwartz.com,2021-10-24,English,1944-01-16,False,active,982.0
d6b5d26b-74f2-4ffa-8e8e-58f6a8e7a543,Bruce,James,jam737@mailservice.com,2022-03-15,Chinese,1961-06-10,False,active,1623.0
4c4f51be-83e3-4fe6-8f65-afbf5fe88793,Charlene,Walker,wal559@mailservice.com,2021-06-06,German,1996-10-02,False,active,1501.0
131640ce-be14-4dde-969a-d448f62a051f,Stephanie,Ramirez,ramirez.stephanie@webmail.net,2022-04-28,English,1966-01-08,False,active,4735.0
47f1b6cb-b60f-46c8-a79d-46cc867cd100,Robert,Pacheco,r_pacheco@domain.org,2023-08-22,German,,True,active,5774.0
2829a3d2-d3bd-4353-97cf-1b67ccf283eb,Nicole,Hayden,nicole97@hayden.com,2020-10-17,German,1941-10-27,True,active,2574.0
421d20bc-5443-4102-963d-de60b7deb812,April,Rice,a_rice@domain.org,2022-08-20,German,1959-05-04,True,active,4845.0
0b51587b-753c-44e6-90e0-cabe9f9a1eeb,Rita,Bailey,bailey.rita@webmail.net,2020-03-14,Spanish,,True,active,2178.0
08232452-bf7b-4475-8a9c-d217896f7834,Kathleen,Roberts,kathleen45@roberts.com,2022-10-27,Spanish,1962-09-12,False,active,7736.0
c9fd0a99-b74f-4f03-91b2-a2f23ac365d8,Jonathon,Townsend,townsend.jonathon@webmail.net,2023-11-05,French,1951-05-03,False,active,2413.0
d427368e-d382-4ad0-9d19-5a245c577f58,Jason,Brown,j_brown@domain.org,2021-06-10,French,1981-03-24,False,active,2055.0
917a93a5-24f7-4e48-989e-a25659a18680,Mason,Jones,jones.mason@webmail.net,2023-12-15,English,1973-12-12,False,active,6271.0
22639bec-3313-4059-b2eb-34e23c58ef98,Robert,Moody,rm3868@emailprovider.com,2022-11-25,French,1946-06-19,True,active,3231.0
31ad9598-ee43-4789-baf8-2993deb6c97a,Jason,,,,Spanish,1981-09-09,False,active,1620.0
75cf2cd4-2221-4f57-b906-8191601c2bcf,Rachel,Cole,cole.rachel@webmail.net,2022-06-04,Spanish,1986-10-01,True,active,9225.0
473e941b-4867-4625-bf05-ce806baf6d32,Stephen,Jenkins,s_jenkins@domain.org,2024-07-06,Spanish,1961-06-27,False,active,3957.0
0fa2e3c6-c9cc-4765-86bb-0270b0b5844a,Emma,Olson,ols155@mailservice.com,2020-05-13,German,1944-05-28,False,active,
9c9c8aa4-d735-45a1-bee7-48d7e5c9dcae,Jennifer,,,2023-04-05,German,1982-10-21,True,active,7177.0
96893c04-7c6d-4039-b083-92657137027a,Kenneth,Reynolds,reynolds.kenneth@webmail.net,2023-10-18,Spanish,1986-04-16,True,active,1654.0
0c5ba9e1-7f65-4239-aa86-ad8a28ec89db,Terry,Nguyen,ngu830@mailservice.com,2024-03-20,German,1961-01-10,True,active,9280.0
79a565f0-a58c-4b2e-9cde-b6840c96a6d7,Cody,,,2021-12-22,Spanish,1947-03-25,False,active,3111.0
12c88f57-b48a-48b9-8144-8c604f91de5a,Michael,Price,mp1499@emailprovider.com,2019-09-30,German,1978-03-23,False,active,3310.0
c1c9dbb6-4815-414b-a6cd-3fb90ab075d8,Catherine,Nunez,c_nunez@domain.org,,Chinese,2001-03-30,False,active,5195.0
53b1d914-3836-4bef-9123-fc4b14bf0f1d,Colleen,Smith,colleen92@smith.com,2021-07-15,German,1958-04-14,False,active,117.0
a8659172-1b08-4e75-b9d0-8196f63f818b,Taylor,Bailey,taylor45@bailey.com,2021-05-16,German,1933-11-26,False,active,8855.0
84d36448-2be8-476a-8cf7-86fa1ccc4ab3,Elizabeth,Kim,kim.elizabeth@webmail.net,2020-10-08,Chinese,1950-07-28,False,active,2396.0
39b70672-196d-4a04-9b1c-183741eca3fa,Mark,Rice,mark22@rice.com,2020-12-30,Chinese,1936-07-09,True,active,7449.0
4ef8808e-db7d-4cdf-9a73-ab69100268ee,Ashley,Martinez,mar119@mailservice.com,2020-04-30,French,1993-07-23,False,active,5671.0
2231edfe-8491-4978-b50d-c10a10012eb5,Laura,Turner,lt9987@emailprovider.com,,English,1949-02-16,True,active,5745.0
6c8ce3da-7697-48c9-8333-b11e18227fb1,Dawn,Cuevas,d_cuevas@domain.org,2022-02-21,English,1933-11-09,True,active,549.0
882fa571-5426-44f7-887d-01f73fbfc639,William,Gillespie,wg9412@emailprovider.com,2021-09-09,Chinese,1954-06-19,,active,1361.0
433cb242-4f02-4cc8-80d3-f4785df21ca3,Kyle,Perez,perez.kyle@webmail.net,2020-04-21,German,2003-05-22,False,active,5919.0
8d213ba9-d190-4e45-8af9-d67e5c15ebee,Crystal,,,2021-04-13,German,,,active,2689.0
4e79330e-413e-46ad-bdf0-68de8fb632e2,Charles,Gaines,gai539@mailservice.com,2024-03-02,Spanish,1938-11-02,False,active,9909.0
8e879db7-5bc6-47c2-a2c8-9f00e0e0b7b9,Terry,Carpenter,tc2705@emailprovider.com,2022-02-21,French,1957-12-15,False,active,9079.0
332f8ef8-2afd-4e9e-be18-7bab1000b8e8,Steven,Roberts,sr3677@emailprovider.com,2023-08-06,French,1957-10-23,True,active,
c6cb0f67-0582-4874-9231-692c69dbe957,Heidi,,,2021-03-23,German,1940-01-04,True,active,3582.0
a75df869-3c4b-470b-907f-b62e72af4a24,Christina,,,2023-10-19,Spanish,1960-05-15,True,active,3506.0
de8862b3-1b64-42e0-80ca-8d3d0bb9a660,Alexander,Ali,ali.alexander@webmail.net,2020-02-13,English,1975-02-05,,active,7543.0
6cddb97c-783e-477f-98e1-10edc7fa025f,Brandon,Morgan,mor454@mailservice.com,2021-05-25,Chinese,1943-12-23,False,active,2228.0
3a2177cc-cf99-47ff-9d76-d5c9224034c0,Michelle,Brown,brown.michelle@webmail.net,2021-09-09,German,1962-03-10,True,active,6477.0
e943893e-cca2-4488-8ab7-e95d60323986,Helen,Garcia,h_garcia@domain.org,2022-08-22,Spanish,2005-11-27,False,active,1329.0
03e24f24-0511-4023-92af-5eada4780c31,Jacob,Rangel,ran900@mailservice.com,2021-11-14,French,1968-08-10,True,active,7944.0
d5186b05-7190-4fe6-9edf-382f60dc5d9b,Eric,Perez,per796@mailservice.com,2022-04-29,German,1993-06-19,True,active,1650.0
1dfe9937-e189-4bc7-b790-6ca02a4ec6f4,Carolyn,Thompson,carolyn24@thompson.com,2019-12-31,French,1940-04-07,False,active,4530.0
c881515e-bb36-4086-82a6-fc6ca0a0363e,Carol,Garcia,cg6190@emailprovider.com,2023-10-03,Chinese,1974-04-04,False,active,6422.0
20ac34fa-a92b-4247-bcec-0e8db13e878c,James,Clarke,jc2761@emailprovider.com,2021-09-14,French,1979-11-22,False,active,3688.0
db63b2e9-5baa-42ed-a60d-4ebcda54c2bd,Alicia,Erickson,ae1761@emailprovider.com,2021-03-16,English,1987-05-07,True,active,4342.0
a84949e3-bec8-4107-b909-c094f4220833,Kristine,Smith,ks6556@emailprovider.com,2021-09-18,French,1945-07-29,False,active,3153.0
9e86d300-0f25-499d-8a03-82446742cfcf,Jennifer,Garcia,gar379@mailservice.com,2023-02-14,French,1937-10-03,,active,845.0
4327d42e-b627-42e7-91ac-0f333afff293,Kathleen,Barnett,bar122@mailservice.com,2024-05-27,German,1970-10-03,False,active,
fbb9a29c-916d-423c-bfe2-b068530f502a,Melissa,Martinez,martinez.melissa@webmail.net,2020-06-15,French,1979-10-05,False,active,7723.0
bb6d22cf-a648-4285-8a0c-48e5e1682af2,Dana,Kelly,dk5050@emailprovider.com,2020-04-29,English,2005-05-28,True,active,
737391de-b04e-4f12-8411-a8ad6d3eb8cc,Michael,Guerra,m_guerra@domain.org,2022-02-16,Spanish,2003-04-18,False,active,6661.0
d126399b-49cd-40c7-996a-48d87c663beb,Tammy,Bullock,t_bullock@domain.org,,Chinese,1981-12-13,False,active,9670.0
33f69698-9026-4b26-8d32-afddeea11248,Manuel,Wilson,manuel57@wilson.com,2020-03-21,French,1984-08-14,False,active,441.0
3142eab2-e237-4aa3-b9e6-e06ceb223c6a,Donald,Gordon,dg1028@emailprovider.com,2021-02-05,English,1959-08-22,True,active,9533.0
aca032ac-d246-42da-9d0c-e3b037a5ed10,Melissa,,,2022-04-20,German,1938-03-31,False,active,5666.0
6cef0d95-489f-4db6-8589-6274a426fab4,Wendy,,,2020-06-14,German,1973-06-04,False,active,6821.0
a75be725-54b3-44db-8030-d764e689652e,Debbie,Moore,moore.debbie@webmail.net,2021-10-30,English,1983-12-13,,active,4707.0
1f53ba87-f17f-4eae-8009-2d8d38dc9ebe,Stephanie,Powell,powell.stephanie@webmail.net,2022-08-23,Spanish,1982-09-21,False,active,720.0
e10da4fa-5356-4797-8b7a-e047e18b169f,Gloria,Newton,gn2393@emailprovider.com,2023-01-07,Chinese,1941-01-20,False,active,4180.0
06ba0193-3e4a-40e5-b58c-1254fa72a88d,Stacie,Rangel,ran257@mailservice.com,2022-02-19,German,2004-08-28,True,active,8420.0
9a452e9d-de16-46a3-9303-10ceec00fede,Julie,Hurst,julie11@hurst.com,2021-04-08,German,1935-06-02,False,active,6502.0
acc51420-e256-496a-a156-b5d14d0d6ead,Stephanie,Velasquez,s_velasquez@domain.org,2023-05-24,German,1959-12-02,False,active,2206.0
1df3d250-e72a-4cf4-ba43-01536de3af61,,Wilson,,2024-06-15,French,1938-07-29,True,active,518.0
f3c64d3f-15bf-418a-b0f6-62b71c3a27a4,Crystal,Barrett,barrett.crystal@webmail.net,2024-06-27,Chinese,1949-08-22,False,active,1626.0
c9d7cf5e-2c9e-4403-adf3-b85e6fcda5a7,Heather,Meyer,hm2638@emailprovider.com,2021-12-21,Spanish,,True,active,5513.0
69fb9118-e41c-4582-8d9e-5b9bfa112e9e,Timothy,Murray,t_murray@domain.org,2021-01-21,Spanish,1951-03-21,False,active,6395.0
f72172e3-8d5a-48af-802d-a45ff0b58351,Tiffany,Perez,t_perez@domain.org,2021-03-01,English,1970-09-03,False,active,7004.0
4943954d-781c-409e-8ea9-00b65cc7cea9,Kenneth,Peterson,kenneth50@peterson.com,2020-10-31,French,2004-11-03,True,active,9041.0
ce3d1e6d-82e5-4df2-a7db-2d5a1c7dbda4,Cameron,Drake,cd9786@emailprovider.com,2021-12-07,French,2005-09-04,True,active,1709.0
1f13f0c9-fa09-421f-b2a9-e89492c244e0,Joseph,Clark,j_clark@domain.org,2021-05-31,Spanish,1998-02-16,True,active,4406.0
ca3af60e-95c1-4259-af02-28f97334b3a2,Bryan,Rogers,rogers.bryan@webmail.net,2021-07-13,French,1953-09-27,False,active,7513.0
7105cb8f-5ce0-4936-bfef-c718422f3e8e,Steven,Villanueva,s_villanueva@domain.org,2022-04-02,Chinese,1946-03-01,False,active,4719.0
162207c4-b26f-42e3-9eff-eb1dbf049c2a,Douglas,Thomas,tho809@mailservice.com,2024-04-12,German,1973-04-26,True,active,4966.0
848f1f2d-cbff-4126-b30c-e5f0ae68adb7,Garrett,Flores,flo258@mailservice.com,2023-06-11,Spanish,,True,active,8352.0
f0a3d295-d98f-4f79-8025-d43f25042580,Lisa,Valdez,l_valdez@domain.org,2022-03-20,Chinese,1989-01-20,False,active,9473.0
cc4cc416-26a8-46d0-8903-1e781887d25f,Michael,Roberts,michael92@roberts.com,2020-06-21,French,1968-07-16,False,active,5678.0
27e1b033-d9b3-4cb4-afe0-1fc829345fc1,Jessica,Guerra,jg6801@emailprovider.com,2023-07-16,German,1976-03-23,False,active,652.0
7e5ca1bd-db3b-413a-ade5-5515af3f9cca,Katherine,Mclaughlin,mclaughlin.katherine@webmail.net,,French,1935-03-02,True,active,
bfe58f68-5fda-4eeb-8b1c-9fd4616a7ab9,,Oliver,,2023-09-03,English,1950-07-18,False,active,9995.0
004c69fe-66d5-411c-8be0-a5a248775f09,Madison,Cabrera,madison15@cabrera.com,2023-11-10,Chinese,1978-11-10,False,active,7416.0
a1e0399b-9d12-44a9-bac6-dc949a533550,Marie,,,2022-12-04,German,1988-10-09,,active,883.0
2b0b1575-7534-41c1-ba87-a1f82e14f0e6,,Sexton,,2019-08-25,English,1934-10-17,False,active,7380.0
257c1c13-9b84-4481-a559-712e263da45a,Matthew,,,2020-08-24,English,1990-09-27,True,active,2885.0
afd38d59-b332-4cad-939c-02bf7772fe84,Jennifer,Alexander,alexander.jennifer@webmail.net,2019-11-09,Spanish,1961-03-30,True,active,9100.0
0033baa6-8aab-4366-a227-cc5857c768a3,Monica,Moore,mm6416@emailprovider.com,2021-05-25,French,1935-11-14,True,active,1610.0
dd45c73f-88c9-44cd-a113-89dc45c31aa4,Bradley,Dunn,dunn.bradley@webmail.net,2023-04-07,German,1950-01-11,False,active,1937.0
3a7bdf84-0546-48f8-99b1-898f181f86fe,Margaret,Carr,car708@mailservice.com,2021-12-18,German,1989-05-25,True,active,9734.0
1ef15606-6e92-414c-b4d4-9e345c7ae35e,Jacob,Zimmerman,j_zimmerman@domain.org,2023-10-10,French,1986-07-02,False,active,
ae087cea-7fde-48ad-9f93-26cfd91da134,,Harmon,,2024-02-29,Chinese,1996-12-26,False,active,
865f87ec-279f-40ad-9607-f742fc1bac5b,John,Cohen,coh328@mailservice.com,2021-11-10,Chinese,1965-10-15,True,active,4741.0
943a7f30-540b-4ffd-ae7d-3ba24c088942,Charles,Smith,cs1938@emailprovider.com,2020-03-18,Spanish,1937-12-30,True,active,9469.0
d9bb9ebf-19ed-4a80-ac13-7b4d4f3ade52,Sara,Ford,ford.sara@webmail.net,2020-07-18,German,2000-05-22,False,active,1234.0
58c97464-c8ee-4932-af4e-e868e11c7046,Dawn,Heath,dawn23@heath.com,2019-11-22,German,1975-10-22,False,active,8946.0
84b9944c-4c2b-4a92-952e-989ea8923585,,Hernandez,,2023-01-24,Spanish,1965-03-22,True,active,1469.0
560f2c68-0403-4e3a-b5b9-ff1f6abcce60,Nicholas,Jennings,nj8131@emailprovider.com,2019-09-30,English,1995-03-01,True,active,3189.0
ba3711c0-a7d3-47a8-a6e0-e93cafc25458,Kayla,Leon,kl9217@emailprovider.com,2023-03-13,French,1948-08-16,False,active,7775.0
39a2bf3d-3ad8-47b1-a15d-e570eec0ad0d,Trevor,Long,long.trevor@webmail.net,2022-01-18,English,1973-01-27,False,active,3378.0
127bcf41-980a-4527-8db9-e7d483acd04f,Jeffrey,Patel,jeffrey48@patel.com,2021-07-12,Chinese,1979-10-03,False,active,4414.0
f6776988-e606-4537-a2cf-d4b7924cbc4e,,Warren,,2022-02-02,Chinese,1946-02-26,False,active,3822.0
7cc721a8-53fe-497a-a2c1-a61141dc32cf,Stephanie,Black,stephanie71@black.com,2020-09-18,Chinese,,True,active,4920.0
6f627838-ae58-4157-9d4f-1889402acdc0,Tammy,,,2020-05-14,English,1980-12-20,False,active,9503.0
adad953f-ad03-4dd6-bcd5-666d567c0bb2,,Bartlett,,2022-01-19,,1951-05-19,True,active,8207.0
1d43ab66-f2ed-4cb8-9fd2-71ab7d77463e,Amanda,Castillo,a_castillo@domain.org,,English,1973-10-28,True,active,1530.0
bdbb1017-5b49-4fba-9b53-a773a033c436,Alyssa,Robinson,ar9049@emailprovider.com,2019-10-12,German,1992-04-25,True,active,2617.0
e8f58212-ca40-4602-8445-0d1a2e44dfa0,Shannon,Parker,sp1985@emailprovider.com,2020-04-13,Spanish,1975-12-21,True,active,2952.0
1e011503-bb12-4a4b-8bf3-c8d4be814d7a,Erika,Matthews,e_matthews@domain.org,2021-08-31,Spanish,1990-05-27,False,active,590.0
d9a92ec9-9660-4ee5-be53-9a870ddc90f6,Jason,Andrews,j_andrews@domain.org,2020-12-03,German,1984-01-14,False,active,7476.0
43e9d611-880c-485c-825e-0b754769380a,Kevin,Peterson,k_peterson@domain.org,2022-01-05,English,1938-06-25,False,active,747.0
6a7a02ab-f47f-45b4-b728-e20795c89b82,Madison,Wallace,madison32@wallace.com,2024-03-03,German,1942-02-26,False,active,3656.0
ca4388bc-c69f-48fc-ba0b-ffb930ffd4b2,Kathy,Shelton,ks9044@emailprovider.com,2023-09-10,German,1945-10-27,True,active,87.0
02ff8a02-35a3-4f2a-ab8c-41e06ce9bbd6,Lindsay,Brown,brown.lindsay@webmail.net,2022-12-12,Spanish,1989-07-26,True,active,3234.0
8c1aa6e9-d60e-4def-98c0-e189269d72c6,Kathryn,Garcia,kathryn91@garcia.com,2023-08-16,English,1955-06-13,True,active,7575.0
f2e40b40-e59d-453d-8f66-28f091309e11,Jeffrey,Fox,fox.jeffrey@webmail.net,2024-04-30,Spanish,1979-01-27,True,active,5027.0
8aabb2be-cd61-4c90-b5cb-31db44ff4b7a,Kelly,Romero,kr9537@emailprovider.com,,English,2005-02-16,False,active,5740.0
39caf858-725b-4b04-893d-4d4352c406d5,Emily,Hawkins,hawkins.emily@webmail.net,2023-01-24,English,1934-10-06,True,active,5531.0
ffc5635e-7f9b-4cb6-aa5d-06545c1017c0,James,Davis,j_davis@domain.org,2019-10-22,French,1947-06-06,True,active,2858.0
b3f16a4b-9e61-44d7-9da8-a2034b1a115b,Susan,,,2020-04-13,German,2002-04-21,False,active,142.0
d3094f53-6163-4a83-bb99-ac15ee961b2f,Eric,Sims,sim604@mailservice.com,2022-09-12,Spanish,2005-01-26,True,active,3735.0
9083adf5-f9ca-48b0-b377-f870ae6e13c0,Henry,Wilson,wilson.henry@webmail.net,2020-02-03,German,1984-11-18,False,active,1893.0
6f6e251b-a0a4-4229-bc8e-dabb1ea4894c,Julie,Moore,jm5086@emailprovider.com,2020-10-11,French,1963-06-22,False,active,827.0
d00431f3-3668-4973-8790-b0f1d9c5913e,Katherine,Knapp,kk4694@emailprovider.com,2023-07-17,German,1976-03-16,False,active,5966.0
32b72861-3394-4a43-af28-354e2ec50d98,Cody,Kennedy,c_kennedy@domain.org,2022-07-10,English,1975-06-15,True,active,3540.0
fcb6e268-f234-44e6-880f-1056b453889a,Joseph,Ochoa,joseph87@ochoa.com,2019-11-05,English,1961-09-17,True,active,2177.0
92f48a7d-079d-43d5-8792-720144e37c75,Emma,Clarke,cla269@mailservice.com,2023-06-12,Spanish,1998-11-18,False,active,9037.0
ad280d3e-2152-452b-8633-3c87a1528912,Dustin,Koch,d_koch@domain.org,2024-04-12,Spanish,1944-01-07,False,active,461.0
f50f4475-d0ad-4ad2-8edd-9e6e7f96921f,Robert,Campbell,rc4539@emailprovider.com,2019-09-25,Spanish,1949-08-16,True,active,2612.0
9d56f7b8-5477-429d-aadb-8188aebafd5b,Barbara,Gomez,b_gomez@domain.org,2022-12-11,Chinese,1941-03-26,False,active,9782.0
8da489c4-2581-4029-b992-b8bf6f963228,Curtis,Pope,pop193@mailservice.com,2020-08-21,French,1980-09-30,False,active,3137.0
5ad4e2de-f95a-4979-927c-50c94ecd323a,Cheyenne,Forbes,c_forbes@domain.org,2024-01-19,Spanish,1986-03-23,False,active,8817.0
022d5b11-2867-4dbb-813d-6bf855bdb218,Margaret,Barnett,barnett.margaret@webmail.net,2023-03-23,French,2005-01-24,True,active,5321.0
5c67ae64-6c86-4145-a35b-ef6875c8a8ea,David,Lynch,lynch.david@webmail.net,2024-05-19,Chinese,1946-04-08,True,active,4288.0
6b2902e2-e842-4798-8cd7-5b59fe637231,Raymond,Rush,rus723@mailservice.com,2019-09-20,,1983-01-31,False,active,7094.0
ddeebdf7-64be-4ed3-bf5b-6fcd4628ffe6,Alyssa,Walker,a_walker@domain.org,,French,1949-08-09,False,active,659.0
cb614487-c6ba-431e-9b12-bcae0ace6349,Samantha,Mcintyre,mcintyre.samantha@webmail.net,2020-06-23,German,1935-11-11,True,active,1156.0
495bb7a1-1d86-46de-85fc-d55e92dced8d,Marc,Whitney,mw4925@emailprovider.com,,English,1938-07-02,True,active,6853.0
dabcd5e1-ac3f-425c-ae1f-c8bce41aa1b3,Michael,Watson,mw2464@emailprovider.com,,French,1963-02-06,True,active,5631.0
d5adcc6f-0ad8-43af-8ffb-ccba265ef730,Jason,Wilson,wilson.jason@webmail.net,2021-02-09,Chinese,1980-07-08,False,active,
0d06db29-38e6-4703-9809-39ac64f7f25c,Tina,Kaufman,t_kaufman@domain.org,2021-11-28,German,1941-06-02,True,active,2047.0
3b59f06e-64a0-4b21-873b-774f02d9ac8c,Jason,Thomas,thomas.jason@webmail.net,2024-03-14,German,1962-01-21,False,active,2283.0
a9637bb8-faf9-4135-8707-2b042b758650,Kimberly,Lawrence,kl3753@emailprovider.com,2021-06-07,Chinese,2003-01-22,False,active,3208.0
af7d1287-7c34-43ef-82ee-6e5f1cc0a7fe,Heidi,Mcmillan,hm1665@emailprovider.com,2023-12-28,Chinese,1974-12-30,True,active,7402.0
e11bd307-0563-446e-a3ab-4c1f1bf026e4,Stacie,,,2020-04-29,French,1990-11-09,False,active,8450.0
1d828748-a74c-4d20-bd04-7505409d2c65,Carla,Morgan,cm3518@emailprovider.com,2020-06-15,Chinese,1962-01-22,True,active,3526.0
8d5bf31a-dcb8-43d7-b15a-bdcc6a6710f2,Brian,Thomas,brian30@thomas.com,2022-08-19,Spanish,1998-09-10,True,active,865.0
4c7b5c6d-2b2c-4fce-bce5-0895d5eef854,Christopher,Austin,austin.christopher@webmail.net,2023-02-06,German,1972-04-13,True,active,
352ed525-872a-48d9-af08-0a02a8654975,Jesse,Blair,blair.jesse@webmail.net,2022-08-25,English,1963-03-27,True,active,5444.0
dd007e2e-72b8-4513-85c7-02eec4e43d42,Jacob,Chapman,jacob72@chapman.com,2021-07-06,French,1993-06-08,False,active,4014.0
a4ecb7ee-19be-4ea2-ae48-e8ee1e632a57,Jennifer,Wheeler,j_wheeler@domain.org,2020-05-25,German,1964-02-04,False,active,1762.0
2deab8d4-ba14-4bfa-b417-589ff73f7bcb,Tiffany,Mitchell,tiffany49@mitchell.com,2021-11-26,Spanish,,True,active,6684.0
016ae6fc-398b-4502-9c71-b3f631c879bd,Kevin,,,2019-12-15,English,1945-09-26,True,active,7930.0
446934f0-17e0-43e4-b20c-b61a5aef4a89,Jonathan,Craig,jc7110@emailprovider.com,2022-01-31,,1952-10-09,True,active,8154.0
4147c3fa-75e3-467a-bb5a-93f399299a69,Tina,Garner,t_garner@domain.org,,Chinese,1981-01-13,False,active,2482.0
946e1f3e-d764-41c6-a91f-3b56c2e8b83a,Charles,Christensen,c_christensen@domain.org,2024-03-08,English,1945-02-01,False,active,5261.0
fb0a3638-09f2-4aa9-9201-0d122833c7d8,Thomas,Adams,ta2247@emailprovider.com,2023-01-20,French,1973-05-14,False,active,
f20815b6-5a90-4e52-979a-3a1553e640db,Patrick,Patterson,pat860@mailservice.com,2021-10-05,French,1936-02-15,True,active,4414.0
